fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant,model_name,model_variant
birth_place:9,birth_place,preanswer,-0.0382105191306704,0.0590339709511574,26,all,all_families,smollm2_360m_base,base
birth_place:9,birth_place,subject,0.2294391525176572,0.5629829474377867,0,all,all_families,smollm2_360m_base,base
capital:0,capital,preanswer,-0.015938413453827,0.1834729998281188,26,all,all_families,smollm2_360m_base,base
capital:0,capital,subject,0.043736720852572,0.0737813843742889,0,all,all_families,smollm2_360m_base,base
capital:1,capital,preanswer,-0.0232952032067046,0.1647533027856957,26,all,all_families,smollm2_360m_base,base
capital:1,capital,subject,0.0364877469997451,0.0723681358949226,0,all,all_families,smollm2_360m_base,base
capital:10,capital,preanswer,-0.0188154082405198,0.167806789278984,26,all,all_families,smollm2_360m_base,base
capital:10,capital,subject,0.0407490810395364,0.0746751370310199,0,all,all_families,smollm2_360m_base,base
capital:11,capital,preanswer,-0.0199158406832401,0.1628009000537441,26,all,all_families,smollm2_360m_base,base
capital:11,capital,subject,0.0441035990164998,0.0761458851104858,0,all,all_families,smollm2_360m_base,base
capital:12,capital,preanswer,-0.0239754157270962,0.1552123665517452,26,all,all_families,smollm2_360m_base,base
capital:12,capital,subject,0.3256471555499707,0.4931781117384339,0,all,all_families,smollm2_360m_base,base
capital:13,capital,preanswer,-0.017304308840311,0.1722716372460127,26,all,all_families,smollm2_360m_base,base
capital:13,capital,subject,0.0428434131546037,0.0721256520745217,0,all,all_families,smollm2_360m_base,base
capital:14,capital,preanswer,-0.0234469340659915,0.146230374736821,26,all,all_families,smollm2_360m_base,base
capital:14,capital,subject,0.3036991700897559,0.4648196256774313,0,all,all_families,smollm2_360m_base,base
capital:15,capital,preanswer,-0.0201821207826701,0.1726307040628265,26,all,all_families,smollm2_360m_base,base
capital:15,capital,subject,0.0381758527946658,0.0738614122657215,0,all,all_families,smollm2_360m_base,base
capital:16,capital,preanswer,-0.0198872899568146,0.1595041429733529,26,all,all_families,smollm2_360m_base,base
capital:16,capital,subject,0.0436820645700208,0.075309330853177,0,all,all_families,smollm2_360m_base,base
capital:17,capital,preanswer,-0.0243538822910255,0.1436521890116673,26,all,all_families,smollm2_360m_base,base
capital:17,capital,subject,0.0402693518725059,0.0746223543423648,0,all,all_families,smollm2_360m_base,base
capital:2,capital,preanswer,-0.0213317837219174,0.1615372006142256,26,all,all_families,smollm2_360m_base,base
capital:2,capital,subject,0.0387936464485748,0.072511460084249,0,all,all_families,smollm2_360m_base,base
capital:3,capital,preanswer,-0.0250175420603459,0.1148932764635366,26,all,all_families,smollm2_360m_base,base
capital:3,capital,subject,0.3663325990406413,0.6638115330361853,0,all,all_families,smollm2_360m_base,base
capital:4,capital,preanswer,-0.022255864270561,0.1521128539507295,26,all,all_families,smollm2_360m_base,base
capital:4,capital,subject,0.0371260534579336,0.0740761099127577,0,all,all_families,smollm2_360m_base,base
capital:5,capital,preanswer,-0.0294859964519227,0.1492251772798744,26,all,all_families,smollm2_360m_base,base
capital:5,capital,subject,0.3503835946287247,0.5880209335363378,0,all,all_families,smollm2_360m_base,base
capital:6,capital,preanswer,-0.019607121576829,0.1617482823922353,26,all,all_families,smollm2_360m_base,base
capital:6,capital,subject,0.0417630833107978,0.0715194665918164,0,all,all_families,smollm2_360m_base,base
capital:7,capital,preanswer,-0.022627176609639,0.1439256049400451,26,all,all_families,smollm2_360m_base,base
capital:7,capital,subject,0.0398465884751274,0.0732569108333658,0,all,all_families,smollm2_360m_base,base
capital:8,capital,preanswer,-0.0174608935725272,0.16037391411031,26,all,all_families,smollm2_360m_base,base
capital:8,capital,subject,0.0464132096145904,0.0748183712290199,0,all,all_families,smollm2_360m_base,base
capital:9,capital,preanswer,-0.0186862545555877,0.1679831741414233,26,all,all_families,smollm2_360m_base,base
capital:9,capital,subject,0.041674285797247,0.0734719528140975,0,all,all_families,smollm2_360m_base,base
currency:0,currency,preanswer,-0.0357659021015826,0.0454817854014097,26,all,all_families,smollm2_360m_base,base
currency:0,currency,subject,0.0338549661500306,0.0737699867390534,0,all,all_families,smollm2_360m_base,base
currency:1,currency,preanswer,-0.0399572758424077,0.0337925906859192,27,all,all_families,smollm2_360m_base,base
currency:1,currency,subject,0.029324390121973,0.0718449754823071,0,all,all_families,smollm2_360m_base,base
currency:10,currency,preanswer,-0.0381363605402464,0.0347068479248121,27,all,all_families,smollm2_360m_base,base
currency:10,currency,subject,0.0316625616898961,0.0750818099899618,0,all,all_families,smollm2_360m_base,base
currency:11,currency,preanswer,-0.0362656809385026,0.0476942476542556,26,all,all_families,smollm2_360m_base,base
currency:11,currency,subject,0.0391914115125295,0.0772838532997696,0,all,all_families,smollm2_360m_base,base
currency:12,currency,preanswer,-0.043091233945269,0.0293902185763798,27,all,all_families,smollm2_360m_base,base
currency:12,currency,subject,0.3220063362387009,0.4943994911131905,0,all,all_families,smollm2_360m_base,base
currency:13,currency,preanswer,-0.035825194384647,0.0412684383929944,26,all,all_families,smollm2_360m_base,base
currency:13,currency,subject,0.0332718805384858,0.0724522250467071,0,all,all_families,smollm2_360m_base,base
currency:14,currency,preanswer,-0.0379814767534388,0.0453771213252169,27,all,all_families,smollm2_360m_base,base
currency:14,currency,subject,0.2961318607684042,0.4627541858045494,0,all,all_families,smollm2_360m_base,base
currency:15,currency,preanswer,-0.0408460560241056,0.038151060395381,27,all,all_families,smollm2_360m_base,base
currency:15,currency,subject,0.0286105694945481,0.0736581254020041,0,all,all_families,smollm2_360m_base,base
currency:16,currency,preanswer,-0.0348209669909385,0.050706843023791,26,all,all_families,smollm2_360m_base,base
currency:16,currency,subject,0.0344540725288657,0.0744678802130853,0,all,all_families,smollm2_360m_base,base
currency:17,currency,preanswer,-0.0382827241989491,0.0408987236373564,27,all,all_families,smollm2_360m_base,base
currency:17,currency,subject,0.0359310036395019,0.0749369808563999,0,all,all_families,smollm2_360m_base,base
currency:2,currency,preanswer,-0.0395490563595576,0.0347358034375835,27,all,all_families,smollm2_360m_base,base
currency:2,currency,subject,0.0304603484064322,0.0719936148573955,0,all,all_families,smollm2_360m_base,base
currency:3,currency,preanswer,-0.0385083193130626,0.0412812562403724,27,all,all_families,smollm2_360m_base,base
currency:3,currency,subject,0.3562549023007901,0.6610695633525943,0,all,all_families,smollm2_360m_base,base
currency:4,currency,preanswer,-0.0412084325639001,0.0308691364000824,27,all,all_families,smollm2_360m_base,base
currency:4,currency,subject,0.0288601038388579,0.0742862274979844,0,all,all_families,smollm2_360m_base,base
currency:5,currency,preanswer,-0.047392906703274,0.0326110700912335,27,all,all_families,smollm2_360m_base,base
currency:5,currency,subject,0.3457483961167015,0.5905488452636729,0,all,all_families,smollm2_360m_base,base
currency:6,currency,preanswer,-0.0382864651014553,0.0384558330417847,26,all,all_families,smollm2_360m_base,base
currency:6,currency,subject,0.0317437586411103,0.0714534945128595,0,all,all_families,smollm2_360m_base,base
currency:7,currency,preanswer,-0.0371234094571121,0.0422306003815987,26,all,all_families,smollm2_360m_base,base
currency:7,currency,subject,0.0321339483774614,0.0723921988962912,0,all,all_families,smollm2_360m_base,base
currency:8,currency,preanswer,-0.034547119554333,0.051365760392418,26,all,all_families,smollm2_360m_base,base
currency:8,currency,subject,0.0368683766824759,0.0718064204077509,0,all,all_families,smollm2_360m_base,base
currency:9,currency,preanswer,-0.0352105355454042,0.0526110748303871,26,all,all_families,smollm2_360m_base,base
currency:9,currency,subject,0.0329286837562297,0.0715459664443545,0,all,all_families,smollm2_360m_base,base
headquarters:0,headquarters,preanswer,-0.0487905895684425,0.0177762105184442,27,all,all_families,smollm2_360m_base,base
headquarters:0,headquarters,subject,0.0559424302716483,0.0976262766064381,0,all,all_families,smollm2_360m_base,base
headquarters:1,headquarters,preanswer,-0.0466530645635965,0.0261844263649454,27,all,all_families,smollm2_360m_base,base
headquarters:1,headquarters,subject,0.0544428236762006,0.0977532569976413,0,all,all_families,smollm2_360m_base,base
headquarters:10,headquarters,preanswer,-0.0503155819925607,-0.0010456865762963,-1,all,all_families,smollm2_360m_base,base
headquarters:10,headquarters,subject,0.3348126991414556,0.542849108686342,0,all,all_families,smollm2_360m_base,base
headquarters:11,headquarters,preanswer,-0.0467299845768138,0.0159505874502893,27,all,all_families,smollm2_360m_base,base
headquarters:11,headquarters,subject,0.3376200962115499,0.593990038642112,0,all,all_families,smollm2_360m_base,base
headquarters:12,headquarters,preanswer,-0.0440037696777532,0.0254637253488979,27,all,all_families,smollm2_360m_base,base
headquarters:12,headquarters,subject,0.330789360804392,0.4901540159229555,0,all,all_families,smollm2_360m_base,base
headquarters:13,headquarters,preanswer,-0.0444105595085477,0.0341726796445892,26,all,all_families,smollm2_360m_base,base
headquarters:13,headquarters,subject,0.0543359682756001,0.0969235915325436,0,all,all_families,smollm2_360m_base,base
headquarters:14,headquarters,preanswer,-0.044319833037626,0.0303845426031187,27,all,all_families,smollm2_360m_base,base
headquarters:14,headquarters,subject,0.0544112890698563,0.0965597979067003,0,all,all_families,smollm2_360m_base,base
headquarters:15,headquarters,preanswer,-0.0479153524285328,0.0160482478346309,27,all,all_families,smollm2_360m_base,base
headquarters:15,headquarters,subject,0.323784487647251,0.5751725682148747,0,all,all_families,smollm2_360m_base,base
headquarters:16,headquarters,preanswer,-0.0479356199046414,0.0158736644422307,27,all,all_families,smollm2_360m_base,base
headquarters:16,headquarters,subject,0.0550723116566408,0.0962441741835836,0,all,all_families,smollm2_360m_base,base
headquarters:17,headquarters,preanswer,-0.042522440454466,0.0377695388069339,26,all,all_families,smollm2_360m_base,base
headquarters:17,headquarters,subject,0.056854445449597,0.096612315844087,0,all,all_families,smollm2_360m_base,base
headquarters:2,headquarters,preanswer,-0.045663327515107,0.0185533006693802,27,all,all_families,smollm2_360m_base,base
headquarters:2,headquarters,subject,0.0545641618276325,0.1018243190631562,0,all,all_families,smollm2_360m_base,base
headquarters:3,headquarters,preanswer,-0.0491586723205103,0.0165435696641603,27,all,all_families,smollm2_360m_base,base
headquarters:3,headquarters,subject,0.0557360080785264,0.0975683212061139,0,all,all_families,smollm2_360m_base,base
headquarters:4,headquarters,preanswer,-0.0477023682529654,0.0153148274357413,27,all,all_families,smollm2_360m_base,base
headquarters:4,headquarters,subject,0.0546279474876035,0.1013542952417743,0,all,all_families,smollm2_360m_base,base
headquarters:5,headquarters,preanswer,-0.0467847572164792,0.0212160096887279,27,all,all_families,smollm2_360m_base,base
headquarters:5,headquarters,subject,0.054998126102374,0.0960305160021081,0,all,all_families,smollm2_360m_base,base
headquarters:6,headquarters,preanswer,-0.0480979936078702,0.0087163682077445,27,all,all_families,smollm2_360m_base,base
headquarters:6,headquarters,subject,0.05493025715787,0.0979634818127926,0,all,all_families,smollm2_360m_base,base
headquarters:7,headquarters,preanswer,-0.0435581063354095,0.0332705289417621,27,all,all_families,smollm2_360m_base,base
headquarters:7,headquarters,subject,0.0620386778701133,0.1066046974749541,0,all,all_families,smollm2_360m_base,base
headquarters:8,headquarters,preanswer,-0.0475331112564376,0.0147780799398236,27,all,all_families,smollm2_360m_base,base
headquarters:8,headquarters,subject,0.0541854286828881,0.0991149893140092,0,all,all_families,smollm2_360m_base,base
headquarters:9,headquarters,preanswer,-0.0508955716812873,0.0021500674386819,-1,all,all_families,smollm2_360m_base,base
headquarters:9,headquarters,subject,0.3123992162484986,0.4923202214287776,0,all,all_families,smollm2_360m_base,base
official_language:0,official_language,preanswer,-0.0340249588605765,0.0728731186804817,26,all,all_families,smollm2_360m_base,base
official_language:0,official_language,subject,0.0359459718193986,0.0732733316573441,0,all,all_families,smollm2_360m_base,base
official_language:1,official_language,preanswer,-0.0375145805689195,0.0569858386674347,26,all,all_families,smollm2_360m_base,base
official_language:1,official_language,subject,0.0331684392397565,0.0721138725239856,0,all,all_families,smollm2_360m_base,base
official_language:10,official_language,preanswer,-0.0324375574801153,0.0683434745844673,26,all,all_families,smollm2_360m_base,base
official_language:10,official_language,subject,0.036427896419613,0.0755721818217459,0,all,all_families,smollm2_360m_base,base
official_language:11,official_language,preanswer,-0.0336408283203091,0.0551450056772606,26,all,all_families,smollm2_360m_base,base
official_language:11,official_language,subject,0.0425781787147142,0.0801392815568867,0,all,all_families,smollm2_360m_base,base
official_language:12,official_language,preanswer,-0.0384167903433919,0.0486380245317431,26,all,all_families,smollm2_360m_base,base
official_language:12,official_language,subject,0.3311927889749937,0.4877399056054213,0,all,all_families,smollm2_360m_base,base
official_language:13,official_language,preanswer,-0.0316009875386953,0.0770205241061893,26,all,all_families,smollm2_360m_base,base
official_language:13,official_language,subject,0.0376741922581477,0.0726938120582524,0,all,all_families,smollm2_360m_base,base
official_language:14,official_language,preanswer,-0.037192950452057,0.0528429477092098,26,all,all_families,smollm2_360m_base,base
official_language:14,official_language,subject,0.3111572155087511,0.4823422231437528,0,all,all_families,smollm2_360m_base,base
official_language:15,official_language,preanswer,-0.0358413824533094,0.0603831987462791,26,all,all_families,smollm2_360m_base,base
official_language:15,official_language,subject,0.0332978799032942,0.0746076198696505,0,all,all_families,smollm2_360m_base,base
official_language:16,official_language,preanswer,-0.0334712238457309,0.0653082837222838,26,all,all_families,smollm2_360m_base,base
official_language:16,official_language,subject,0.0362301293370204,0.0747593047426027,0,all,all_families,smollm2_360m_base,base
official_language:17,official_language,preanswer,-0.0389352151416424,0.0418239850185665,26,all,all_families,smollm2_360m_base,base
official_language:17,official_language,subject,0.0349076554902792,0.0767937930045173,0,all,all_families,smollm2_360m_base,base
official_language:2,official_language,preanswer,-0.0340629675843314,0.0699542462095326,26,all,all_families,smollm2_360m_base,base
official_language:2,official_language,subject,0.0337866919786285,0.073320807743014,0,all,all_families,smollm2_360m_base,base
official_language:3,official_language,preanswer,-0.0355006771609552,0.0494151818109493,26,all,all_families,smollm2_360m_base,base
official_language:3,official_language,subject,0.3620866117679386,0.6619896614084058,0,all,all_families,smollm2_360m_base,base
official_language:4,official_language,preanswer,-0.0358552824438768,0.0612620592263399,26,all,all_families,smollm2_360m_base,base
official_language:4,official_language,subject,0.0328535528935711,0.0750330771301307,0,all,all_families,smollm2_360m_base,base
official_language:5,official_language,preanswer,-0.0403545004881772,0.0537491811110693,26,all,all_families,smollm2_360m_base,base
official_language:5,official_language,subject,0.3577201325713438,0.6137872993507806,0,all,all_families,smollm2_360m_base,base
official_language:6,official_language,preanswer,-0.0342763095144547,0.0632405210943782,26,all,all_families,smollm2_360m_base,base
official_language:6,official_language,subject,0.0349270807152303,0.071978876184599,0,all,all_families,smollm2_360m_base,base
official_language:7,official_language,preanswer,-0.0335050000747501,0.0654163264176425,26,all,all_families,smollm2_360m_base,base
official_language:7,official_language,subject,0.0351250761076716,0.0729793133761953,0,all,all_families,smollm2_360m_base,base
official_language:8,official_language,preanswer,-0.0334301397555927,0.0615109838545322,26,all,all_families,smollm2_360m_base,base
official_language:8,official_language,subject,0.0398423784302876,0.0725251553835822,0,all,all_families,smollm2_360m_base,base
official_language:9,official_language,preanswer,-0.0324092427674936,0.0721435650598768,26,all,all_families,smollm2_360m_base,base
official_language:9,official_language,subject,0.0352843799479944,0.0731118496361316,0,all,all_families,smollm2_360m_base,base
birth_place:0,birth_place,preanswer,-0.0548161377131887,0.0367281552696344,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:0,birth_place,subject,0.2194695556787408,0.462213775362162,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:1,birth_place,preanswer,-0.0624616336812319,-0.0072781339506892,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:1,birth_place,subject,0.2351363362943041,0.4478800239443194,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:10,birth_place,preanswer,-0.0614218431512252,0.0047845254633941,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:10,birth_place,subject,0.2669600552762858,0.5125081019074309,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:11,birth_place,preanswer,-0.0613631629985498,0.0082766680667797,29,all,all_families,smollm2_360m_instruct,instruct
birth_place:11,birth_place,subject,0.2134987742665187,0.5295214994134856,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:12,birth_place,preanswer,-0.0665322567807389,0.0136574709094038,29,all,all_families,smollm2_360m_instruct,instruct
birth_place:12,birth_place,subject,0.222760212039301,0.4933684113271096,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:13,birth_place,preanswer,-0.0605789128921167,0.0320356826060542,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:13,birth_place,subject,0.1982294123507945,0.4661441915759853,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:14,birth_place,preanswer,-0.0635858306645029,0.0077953948182802,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:14,birth_place,subject,0.2386271220326022,0.5408972888892772,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:15,birth_place,preanswer,-0.0622769642253203,0.0075500394929858,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:15,birth_place,subject,0.2303836657825455,0.5319919644252342,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:16,birth_place,preanswer,-0.063856974543049,-0.0036935299707977,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:16,birth_place,subject,0.2289577674476758,0.4564830142566386,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:17,birth_place,preanswer,-0.0587303842818501,0.0335767449555443,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:17,birth_place,subject,0.1915584557618964,0.5081776508002305,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:2,birth_place,preanswer,-0.0685784573829818,-0.0129525182659134,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:2,birth_place,subject,0.2324231580623388,0.4805957905802072,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:3,birth_place,preanswer,-0.067610963148898,-0.0113619654348082,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:3,birth_place,subject,0.2112489257729155,0.4451959656880182,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:4,birth_place,preanswer,-0.0703440101901487,-0.0271547843574309,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:4,birth_place,subject,0.2046525641344487,0.4840425560798715,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:5,birth_place,preanswer,-0.0580764301548831,0.0329641756765982,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:5,birth_place,subject,0.2397939180532999,0.5668427072757599,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:6,birth_place,preanswer,-0.0701072390683595,-0.0170017786908384,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:6,birth_place,subject,0.2411903246162076,0.507862375647414,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:7,birth_place,preanswer,-0.056802338101547,0.0417117831096345,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:7,birth_place,subject,0.2189106607624767,0.4916891409997262,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:8,birth_place,preanswer,-0.0679985416936884,-0.0055796359756998,-1,all,all_families,smollm2_360m_instruct,instruct
birth_place:8,birth_place,subject,0.200785244900651,0.5024501666353614,0,all,all_families,smollm2_360m_instruct,instruct
birth_place:9,birth_place,preanswer,-0.0608313732718703,0.0076408638235401,27,all,all_families,smollm2_360m_instruct,instruct
birth_place:9,birth_place,subject,0.2317898444393102,0.5457036732239466,0,all,all_families,smollm2_360m_instruct,instruct
capital:0,capital,preanswer,-0.0550144054766004,0.0112044183062571,27,all,all_families,smollm2_360m_instruct,instruct
capital:0,capital,subject,0.0267127016690495,0.0728684589997226,0,all,all_families,smollm2_360m_instruct,instruct
capital:1,capital,preanswer,-0.0650346603396446,-0.019556602536171,-1,all,all_families,smollm2_360m_instruct,instruct
capital:1,capital,subject,0.0185023692645379,0.0718232892161491,0,all,all_families,smollm2_360m_instruct,instruct
capital:10,capital,preanswer,-0.0585822817548504,0.0025489459946459,27,all,all_families,smollm2_360m_instruct,instruct
capital:10,capital,subject,0.024585489635059,0.0743317023357924,0,all,all_families,smollm2_360m_instruct,instruct
capital:11,capital,preanswer,-0.0573000307320791,0.0084771931025326,-1,all,all_families,smollm2_360m_instruct,instruct
capital:11,capital,subject,0.026790670280153,0.0776287132837608,0,all,all_families,smollm2_360m_instruct,instruct
capital:12,capital,preanswer,-0.0575211558775663,0.011348645330644,27,all,all_families,smollm2_360m_instruct,instruct
capital:12,capital,subject,0.3624572144563346,0.4947316038111845,0,all,all_families,smollm2_360m_instruct,instruct
capital:13,capital,preanswer,-0.058649267074374,0.0068997367486065,27,all,all_families,smollm2_360m_instruct,instruct
capital:13,capital,subject,0.0252670425220904,0.0716441866448697,0,all,all_families,smollm2_360m_instruct,instruct
capital:14,capital,preanswer,-0.0577132005488487,0.0110706717652433,-1,all,all_families,smollm2_360m_instruct,instruct
capital:14,capital,subject,0.338464723748164,0.4653602720913933,0,all,all_families,smollm2_360m_instruct,instruct
capital:15,capital,preanswer,-0.0604540470275263,-0.0035224095279094,-1,all,all_families,smollm2_360m_instruct,instruct
capital:15,capital,subject,0.0232199795673117,0.0733990270425292,0,all,all_families,smollm2_360m_instruct,instruct
capital:16,capital,preanswer,-0.0538354010872104,0.0233109097781718,27,all,all_families,smollm2_360m_instruct,instruct
capital:16,capital,subject,0.0274884870644503,0.0731037256180071,0,all,all_families,smollm2_360m_instruct,instruct
capital:17,capital,preanswer,-0.0607382205485633,-0.0053421983897101,-1,all,all_families,smollm2_360m_instruct,instruct
capital:17,capital,subject,0.0218432613736356,0.0733202273281766,0,all,all_families,smollm2_360m_instruct,instruct
capital:2,capital,preanswer,-0.0570884937333666,0.013530264042464,27,all,all_families,smollm2_360m_instruct,instruct
capital:2,capital,subject,0.0233697107634689,0.0734386505449519,0,all,all_families,smollm2_360m_instruct,instruct
capital:3,capital,preanswer,-0.0600409087704056,-0.0041410857263732,-1,all,all_families,smollm2_360m_instruct,instruct
capital:3,capital,subject,0.416010019088657,0.6435084787800032,0,all,all_families,smollm2_360m_instruct,instruct
capital:4,capital,preanswer,-0.0630010170727304,-0.0065939232853113,-1,all,all_families,smollm2_360m_instruct,instruct
capital:4,capital,subject,0.0178187071413084,0.0727914153945211,0,all,all_families,smollm2_360m_instruct,instruct
capital:5,capital,preanswer,-0.0623434891965738,0.0034267971401705,-1,all,all_families,smollm2_360m_instruct,instruct
capital:5,capital,subject,0.3868661457410209,0.5798227163944759,0,all,all_families,smollm2_360m_instruct,instruct
capital:6,capital,preanswer,-0.0558537807646287,0.0148166281846807,27,all,all_families,smollm2_360m_instruct,instruct
capital:6,capital,subject,0.0260166075330583,0.0713306926190853,0,all,all_families,smollm2_360m_instruct,instruct
capital:7,capital,preanswer,-0.058634587293062,-0.001894594882341,-1,all,all_families,smollm2_360m_instruct,instruct
capital:7,capital,subject,0.0249805233244985,0.0734895465566831,0,all,all_families,smollm2_360m_instruct,instruct
capital:8,capital,preanswer,-0.0481317315748574,0.0460393577814102,27,all,all_families,smollm2_360m_instruct,instruct
capital:8,capital,subject,0.0310557996951198,0.0713628829621216,0,all,all_families,smollm2_360m_instruct,instruct
capital:9,capital,preanswer,-0.0549039982647181,0.0195444422755756,27,all,all_families,smollm2_360m_instruct,instruct
capital:9,capital,subject,0.0269068426175234,0.0731769764394152,0,all,all_families,smollm2_360m_instruct,instruct
currency:0,currency,preanswer,-0.0623750496277923,-0.0108483763155983,-1,all,all_families,smollm2_360m_instruct,instruct
currency:0,currency,subject,0.0211068621511538,0.0720869839629706,0,all,all_families,smollm2_360m_instruct,instruct
currency:1,currency,preanswer,-0.0669177277304697,-0.0349781214460438,-1,all,all_families,smollm2_360m_instruct,instruct
currency:1,currency,subject,0.0182846667616746,0.0708537849725461,0,all,all_families,smollm2_360m_instruct,instruct
currency:10,currency,preanswer,-0.0639802251483642,-0.0224824038279407,-1,all,all_families,smollm2_360m_instruct,instruct
currency:10,currency,subject,0.0228100431045901,0.0736697613097289,0,all,all_families,smollm2_360m_instruct,instruct
currency:11,currency,preanswer,-0.053630830712791,0.0078002587326017,-1,all,all_families,smollm2_360m_instruct,instruct
currency:11,currency,subject,0.0294315980442536,0.0769255874568924,0,all,all_families,smollm2_360m_instruct,instruct
currency:12,currency,preanswer,-0.0584739858165324,-0.0080817426536597,-1,all,all_families,smollm2_360m_instruct,instruct
currency:12,currency,subject,0.3490187181445185,0.4978076464624381,0,all,all_families,smollm2_360m_instruct,instruct
currency:13,currency,preanswer,-0.0635346676383906,-0.0224031515638617,-1,all,all_families,smollm2_360m_instruct,instruct
currency:13,currency,subject,0.0211473002061978,0.0712952876427009,0,all,all_families,smollm2_360m_instruct,instruct
currency:14,currency,preanswer,-0.057609926661362,0.00219928411146,-1,all,all_families,smollm2_360m_instruct,instruct
currency:14,currency,subject,0.317443752385717,0.4568474540377364,0,all,all_families,smollm2_360m_instruct,instruct
currency:15,currency,preanswer,-0.0639415127476312,-0.0160299633063522,-1,all,all_families,smollm2_360m_instruct,instruct
currency:15,currency,subject,0.0200337436859163,0.0731566390570472,0,all,all_families,smollm2_360m_instruct,instruct
currency:16,currency,preanswer,-0.0593414014478113,-0.0013482071751472,-1,all,all_families,smollm2_360m_instruct,instruct
currency:16,currency,subject,0.0222421031000218,0.0729260749603604,0,all,all_families,smollm2_360m_instruct,instruct
currency:17,currency,preanswer,-0.0595345378675904,0.0064455347829589,-1,all,all_families,smollm2_360m_instruct,instruct
currency:17,currency,subject,0.0232189139667966,0.0732254903471353,0,all,all_families,smollm2_360m_instruct,instruct
currency:2,currency,preanswer,-0.0592351770744654,0.003130617825424,-1,all,all_families,smollm2_360m_instruct,instruct
currency:2,currency,subject,0.0233366750046615,0.0724379091578371,0,all,all_families,smollm2_360m_instruct,instruct
currency:3,currency,preanswer,-0.0593797315791472,0.0010076460665932,29,all,all_families,smollm2_360m_instruct,instruct
currency:3,currency,subject,0.3908351053496339,0.639216760976934,0,all,all_families,smollm2_360m_instruct,instruct
currency:4,currency,preanswer,-0.0652971122803066,-0.0172043262670437,-1,all,all_families,smollm2_360m_instruct,instruct
currency:4,currency,subject,0.0163316267297013,0.0727248674660336,0,all,all_families,smollm2_360m_instruct,instruct
currency:5,currency,preanswer,-0.0640285824538295,-0.0036527137545978,-1,all,all_families,smollm2_360m_instruct,instruct
currency:5,currency,subject,0.3730690359998513,0.5787349009849861,0,all,all_families,smollm2_360m_instruct,instruct
currency:6,currency,preanswer,-0.0603271732402836,-0.0113421647133781,-1,all,all_families,smollm2_360m_instruct,instruct
currency:6,currency,subject,0.020974492880936,0.0710483098804366,0,all,all_families,smollm2_360m_instruct,instruct
currency:7,currency,preanswer,-0.0640536735254321,-0.0203734380649585,-1,all,all_families,smollm2_360m_instruct,instruct
currency:7,currency,subject,0.0229481945797149,0.0722366954181709,0,all,all_families,smollm2_360m_instruct,instruct
currency:8,currency,preanswer,-0.0538958974297309,0.0171231416364511,27,all,all_families,smollm2_360m_instruct,instruct
currency:8,currency,subject,0.0257233381345905,0.0711481783758191,0,all,all_families,smollm2_360m_instruct,instruct
currency:9,currency,preanswer,-0.0575752781517746,0.0052261044654775,-1,all,all_families,smollm2_360m_instruct,instruct
currency:9,currency,subject,0.0249603146209362,0.071581914655718,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:0,headquarters,preanswer,-0.0717233554800009,-0.0224659702576258,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:0,headquarters,subject,0.0477277327730667,0.0976786713535879,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:1,headquarters,preanswer,-0.0688984324426165,-0.0127179415567832,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:1,headquarters,subject,0.0465706582181155,0.0976461213739479,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:10,headquarters,preanswer,-0.0691528541232998,-0.0318874357377781,-1,all,all_families,smollm2_360m_instruct,instruct
